path,label,pca_result
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/31_100.jpg,Raspberry,"0.10530946828024347,4.70017638414022,2.213450130774382,-8.66846008039771,-3.042264527648531,1.732036584483721,-1.5636126974972433,3.4450761879153284,5.703532781016712,-4.165207371629769,8.852890926824948,-1.8709551592380813,-3.5732311320180945,-0.2931805931356708,-3.1925514337061593,0.19146710193892422,6.8545132135931235,3.7272457989566434,1.2916548993203931,-1.4133765176758069,1.060485073570675,2.2233090084585103,4.449820553512307,-1.5249171008386444,-5.116816505361787,0.7106708560806175,1.0864263242732706,1.1850092398697858,2.8128288076243164,2.1875355855915783,-1.4341754656639434,1.371609487973139,0.7172839701295604,0.14710683384804465,-1.9629449870222067,0.6715852178340699,-0.9392134563161565,2.8518292723823793,-1.48583513691198,-0.7333946626550973,-0.4586824539896737,0.8750288405845962,-1.7996813126679951,0.2551394082819766,0.9896877039449992,-1.9958012494327075,-1.1522537447637313,0.3517148677442765,1.2456858963274708,-2.0588415146271735"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/323_100.jpg,Raspberry,"1.9846604845836204,6.433440905244917,3.0942178492337833,-9.623999162887056,-2.6612724027199404,1.1979928974642158,-0.31511236171416424,3.7609352378697567,8.79679976352269,-6.211097780383827,9.136341426839188,0.15800453678964613,-2.6891647175179427,-1.6379261389629396,-2.939212368997304,0.4290286727553117,5.937897360670649,2.4087814212266463,1.0517061372391932,-1.5448003517782953,1.7077065328659013,3.0769705151548967,4.635994385067293,-0.024120861102480115,-5.828381619727822,1.0937751592683935,1.280449337152764,2.3004725556928376,3.115474811741846,1.0902920615210299,0.19309216418885888,1.0972417314791283,0.9837685774564223,0.5885384085915122,-0.7555094340895046,2.160260769882467,-0.7242591618321517,1.8975717737129632,-2.299616661875833,-1.4989182504647236,0.647380585638324,1.0319887528235305,-0.8309323738082423,1.0111877177413433,1.7672402888501755,-3.305694923960378,-0.17400661706927442,1.413104066392283,1.2875083719155127,-1.1198653125977427"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/173_100.jpg,Raspberry,"1.203568878995948,4.540721514100458,2.341580372831554,-11.020793002798438,-2.6522578415389253,1.0676170496284765,-0.519690717561359,2.38737840980863,6.1265378253686515,-7.10274013643187,10.239820424172073,-1.6588057001885772,-3.371721218731291,-1.9025512674050873,-3.2659753130380644,-0.3449694068883437,6.86843298990738,3.6616265132772057,0.4507364824607186,-2.102803586334371,0.5786448629265907,1.1244944511418664,4.55121348768471,-0.3904507799896172,-6.121853941669923,0.750210511687528,1.813782015591924,0.013335371691789452,2.7555091434012904,2.356397741621408,-1.4799432805595192,0.9349806539038448,0.8704041427429786,0.007988909735567203,-2.114038006560424,1.5849759085077917,-0.43378577264586093,1.9507564905698451,-1.7615982560692849,-1.436942351977251,-1.9921071088735847,1.591494989301993,-1.7004501401664764,-0.4275057687465953,1.0911516618678068,-2.628027070885912,-1.1347283608778462,0.6712040515483596,1.8593785973383337,-0.9815148141361447"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/322_100.jpg,Raspberry,"1.6142803415369695,5.033626546147631,2.7956793642421056,-9.940465948158494,-2.728428623734961,1.287439044209537,-0.9558119055009472,3.937458436189769,7.580615457715418,-5.075985313664083,9.209666427480055,-0.3013881406519009,-2.5235986367367484,-0.6663639142704629,-3.110364352208791,0.7867313236234632,5.572020392942375,2.776853797595387,1.9926476040906032,-1.7031195051929708,1.6893152942493486,2.9338069828771607,4.590927272436893,-0.7663320594825994,-5.373200300785993,1.2357168253479205,0.5324032598892144,2.298265113957388,2.842709667305175,1.2285668538356243,0.0027609760307874074,1.0650742918964877,0.3165664289121284,0.14009404250627022,-0.9293104682854962,2.0107494917080757,-1.2245927759340998,2.0328068778103185,-2.381628278342264,-1.2123122920072993,-0.43252035770974556,0.5742174626742695,-1.3811616839322824,1.2340012886999396,1.8096092180505081,-2.742026656675164,-0.5854906725802919,0.9342766405759988,1.2936411096567084,-1.4526222857169062"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/111_100.jpg,Pineapple Mini,"-4.853092778983422,2.5848734353440723,2.33241151994982,-2.8125650788759455,-2.4359145539615903,1.623464041886823,-2.7879009176393867,-2.150939445334958,4.654494032646809,-5.336196707108706,-1.9202513893135553,5.622818679386032,0.16176200365830426,0.42064347600329677,-5.375735369303749,0.8817173720052792,1.4762783894744735,-0.8011974821373177,2.5125612012200422,-1.1488363151928664,1.3672470460553272,0.6714557479741744,3.4328907863885685,1.5762081207549188,-4.375208305806241,1.294731641350911,-2.5656439905615116,-0.1864730900821909,-1.6178183840632558,-2.273504237093493,0.55520013304004,0.45059749831426466,-1.5645500703856694,-0.5099265974646742,1.1944197636755336,-0.2605084287197688,-1.1630798741983859,1.3124165226058981,-4.00260595268806,0.1584873617332348,-0.8852306954669913,-2.113007256756123,-1.4611574451536231,-1.1329043896891278,-0.6128209385639729,-0.8743209976113925,-3.0932188271022523,-1.7207229836072957,1.0737763624479373,-0.10588391905039232"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/14_100.jpg,Pineapple Mini,"-4.409192196781693,4.051005680956819,2.6778754125216127,-3.831163166019426,-2.371399037644627,1.2587648923639347,-4.401515147224124,-1.422970881699941,5.451032269428219,-5.342160435470248,-1.9791133864972243,5.679004295098238,0.6330994603497166,1.6208441786557581,-5.822913955829374,1.9078967204757908,1.9046267333652327,-0.5548874538708647,3.6123682009844713,-1.1009830297292842,2.0937923408964374,0.4613550484270457,3.9974929237690437,1.1839625771153028,-4.473636726696339,2.2286835955006596,-3.8110028759748396,-0.4323511625142553,-0.5342676136673284,-2.8612172647649325,0.19738803153294537,0.7711428612239365,-1.943897285891011,-0.9201199167717174,-0.2377572985399082,0.14699931441923034,-1.0285642930853038,1.7971969371910592,-4.247382970048399,-0.5773425629155611,-0.5139570668733785,-1.8305663335492193,-0.7074096014690354,-0.5665628117343655,-0.598107879415141,-1.417570041317345,-3.11230240955944,-2.8289130283640067,0.9230036605553237,-0.13184646533763397"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/187_100.jpg,Pineapple Mini,"-3.860987527225888,2.875254485389626,1.6199168533498942,-4.000649416005247,-2.9278487286608086,1.8155965451252032,-2.8802446181355967,-0.4593579195124417,5.309188631471683,-5.49336448749246,-1.0987603433008644,4.836330452118167,0.10846276296564573,0.1813738505113921,-5.679221517576366,2.334979887329085,1.4792924425625953,0.37019078389121385,2.266025077526775,-0.533731182606482,1.6256611105603975,0.7653677395146441,3.7907730921665532,0.4696716401712766,-3.8458259109947224,1.506557262107045,-3.095389565531359,-0.26393768212132773,-0.7262831980669562,-1.683403484760082,0.6910756115438077,0.27278880757916607,-2.0297927819524273,-0.1580485373144434,0.27213140490480986,0.07175201173201312,-0.0805851722898488,0.632464689946857,-3.7119721599384783,0.02870873391915089,-0.48306684841141667,-2.6882391922031093,-1.294311543611592,0.14371602052925672,-0.7997703773583187,-0.914684863288968,-2.6707151571695165,-1.6588046064363726,1.1068824152964092,-0.0670666844229168"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/77_100.jpg,Pineapple Mini,"-4.418324365269651,3.8805996949124575,2.3484749635889894,-4.089635156392131,-2.2470975301706746,1.7748891250567183,-3.2181987066080517,-1.4533859935473725,5.7695035598319615,-5.620784507924969,-2.422941255644108,6.315015457609726,0.06984273689556132,0.5445264438923209,-4.927553347198871,1.4964068351804143,1.8234476196473788,0.14623179034299355,3.301798317833891,0.363470136906585,1.8265442557814924,1.1654589164960498,3.642234025858316,1.1862746998398244,-3.5486206988039544,1.6548436039315997,-2.4905481555596496,0.6595897495417681,-0.4897136322999023,-2.023743510701811,-0.12583541198443524,1.007432774642468,-1.9856793315329189,0.13100633519291288,-0.07438893448004642,0.08040972735526299,-1.138163714083533,1.093621823084583,-4.138325128739095,0.2928714358910374,-0.9720257401285273,-1.657383570708006,-0.5503376845660467,0.029226832390950672,-1.078485782866738,-1.4318129078245645,-1.9584372942909336,-2.2480809330072655,0.9700273265221334,0.15823962392323893"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/11_100.jpg,Raspberry,"0.023342210458965305,6.0544330558396515,1.9957153862296255,-8.914259086890134,-3.6577526304713133,0.887247745409642,-0.7833173657052691,2.2914738978901616,5.968349053086023,-5.473933788504044,7.6935359520873625,-0.03461019254615152,-3.1816145290102265,-0.7886265663386458,-4.340919861130222,0.92243279032422,5.9779121736767875,2.486082743065161,0.7664807753172291,-3.189217818360955,0.893540556096807,1.4979478262103993,3.7729316621739746,-1.135934564002065,-6.262056641844385,0.7807092479264951,1.5854466139762122,0.20030598428507182,3.8227159648376547,3.383869488647583,-1.486485543465593,0.5958516805324526,0.21855710094960212,1.0567533302479486,-1.8560576418199568,1.7189512164353271,-0.675605202605034,1.754387972580332,-1.6482993769905416,-1.1852402616522086,-0.7022598129263474,0.6006734525473768,-1.5300156535934386,0.8959786868391789,1.068194951846746,-2.343285698043899,-1.2904843873904723,0.7482724716071678,1.950045708464068,-0.8469403627470118"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/155_100.jpg,Pineapple Mini,"-4.959279405953715,3.576995010885058,2.199532508324358,-3.081634816939309,-1.3271505413839317,1.1552855579736439,-3.8597719229757397,-1.749700610044064,5.441529754149839,-5.283531241654407,-2.777882613622319,5.62454229510072,0.588536569907371,0.9525400359670337,-5.46929612267634,1.9353113565185758,1.6387616244624439,-0.8875945922913973,3.4339305963786715,-1.5190390667358058,1.1082495220295672,0.1851217954480292,4.218675263915698,1.5340751268384947,-4.181340970474063,3.0530802778347663,-2.9781889124323744,-0.6953757692462379,-1.345327704186647,-3.073293425823271,-0.24216011172888294,-0.5915771544957178,-1.9842866451476502,-0.8802120623113812,0.3658089833368615,-0.1710924929247779,-2.1416207949323685,1.6386224755493903,-4.159725743831625,-0.1960096814007504,-2.032690456837052,-1.6253052853667729,-1.5353936788853801,-0.46434347639089457,-0.10124095208864235,-0.49766250314666244,-2.749511019173532,-2.203039619995916,0.845868478487423,-0.5517872065719358"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/109_100.jpg,Pineapple Mini,"-5.243130482659072,2.7915862749222633,1.7901309749821006,-3.1901639866507026,-1.479315783917051,1.9411308813183625,-2.56716017063177,-2.6571066248728257,5.523563742285007,-5.486233917330278,-1.489605180241148,5.680037945871981,0.016099236014919353,0.7221837020229467,-5.423898626036966,0.9336755569191019,1.9449217296289951,-0.727327496549334,3.6561587655382906,-1.199608902837629,1.2334642509298839,0.6904668483510455,4.151767683515812,1.8100284434316842,-4.855325862465262,2.400559951247907,-2.5813679621333017,0.011856254974206332,-1.7018075514628859,-3.0642239847017003,-0.06172633981445483,0.5773641973220603,-1.8576965935520033,-0.2769051438364338,0.9987422761639261,-0.2724363271116957,-1.2182585563745671,2.2391717446316766,-3.9915279036827527,0.4181819456688443,-0.9968942029049003,-2.331975825217593,-1.3525072522426875,-0.2108304783052843,-0.40624572251507357,-0.5780532754653583,-3.0460181696235566,-1.920938520724902,1.082091430930435,-0.645426489548498"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/285_100.jpg,Raspberry,"-0.24090471025412338,5.0319608234857975,2.133736726026902,-8.878933656162575,-3.2934511986408066,1.9564395398034335,-1.77532944425985,2.937366901994093,5.6600034917082755,-4.039500396988879,9.12922053188543,-2.055168336085803,-3.205414841517871,-0.4454439066871485,-2.7574111958532894,0.0414336514581173,6.808714662856509,3.7531535382752037,1.161069287731744,-2.2909139727852894,1.264076881307862,2.3679577328231045,4.39455937059596,-1.2033214531895993,-4.969931279252575,0.2618284651861603,1.301140061536023,0.9990293571591594,3.1461447302351315,2.0522678376215406,-0.8974702392703571,1.3642481910182693,0.695870453288679,-0.35997103644082146,-2.044980808008084,0.810540491911756,-0.658561886232477,2.4442770226353114,-1.5022193935709878,-0.8848638628131824,-0.31845674318615635,1.0740167745097065,-1.7524975307023274,0.15270476115503773,0.863205009993216,-2.190785842821536,-1.183790688370392,0.5745900964455309,1.0290292801964533,-1.8446281054824345"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/116_100.jpg,Pineapple Mini,"-4.774720531696248,3.670571250346789,1.9363545904855197,-3.352686338134737,-2.283037540278623,1.8507799895458894,-3.3417511281450403,-1.8810690998457307,5.624955588228503,-5.541672866894192,-1.98890899450269,5.255985125103695,0.3384523362427443,0.07360981819957595,-5.7545560139217,1.1722126263664736,1.6855901875320927,-0.9351040182414219,2.9039262489245177,-1.4876299516573723,2.2665331104476407,1.3828960189601744,3.4268934426392996,1.2799934358937293,-4.094066875153464,2.8462662057785737,-1.8282362088710782,0.4262352416918634,-0.8560303274677091,-1.6787910185682495,0.1001968006301532,0.028081381803556665,-2.1698459657215037,-0.2988962096956421,0.9888975385689404,0.29363248481810106,-1.8005238327613822,1.6321443763878996,-4.983296638094893,-0.33085741047789347,-0.5193951311519022,-2.241265580099602,-0.8926542128913386,0.01389782845597289,-0.35688911770492693,-0.6573736565094278,-2.8256716088357026,-1.6252693548130035,1.4089962584743325,-0.27710730045461085"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/42_100.jpg,Raspberry,"-1.309476004244157,5.009390404156896,2.6403633238065005,-8.368377122525242,-3.526870438625669,1.5514639697768975,-1.1170922871079878,3.1242547399276317,5.471754874377527,-4.413456955461984,8.299285693555642,-1.291097383182735,-3.6598153235229716,-0.6222690188411555,-3.256457853443577,0.37875836913591765,5.90007038714598,3.322070907198119,1.51923470006838,-1.969330301324447,0.8136671720807636,2.2978682762467137,4.143384252301883,-1.3325851143789265,-5.338673674670441,0.002263984961583606,1.4440753861855717,1.0956074461570247,3.0201886296188043,2.596911242037458,-1.6564474201088086,1.6860598506808526,0.6550808819282128,0.08612489374647886,-1.4516277617971396,0.9808297109727239,-0.9372650897979362,2.0642416557149117,-1.4048589397788696,-1.3416229833107522,-0.37519812648760537,1.0562389281421856,-1.0841319614577727,0.5875171357325132,1.1866592692965252,-2.6925235717642324,-0.9186460559030485,0.9487260729043581,1.259256169934305,-2.0074239228965327"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/103_100.jpg,Pineapple Mini,"-4.81068174478787,2.7724713901373383,2.686826794213067,-3.5676565853627413,-2.3954510945021656,1.8148700065614023,-1.7742379199809726,-2.4026340611311454,4.84621223023354,-5.297833023168114,-0.9315089607475452,5.635632284410623,0.06449603006262114,0.38916725469256325,-4.50344958997866,1.4404108740680386,1.8203363278181262,0.5036646842767096,1.7599664198621134,-0.3310603303548876,1.1931235232671933,0.9130727672291087,3.4440512667215577,1.4374175449084536,-3.599088029371667,0.8174613974444722,-2.39499576591643,0.1260113408678353,-0.814469307184015,-2.3583040683169965,-0.33868081169680125,0.8288001917511332,-2.6027387444140877,-0.4061426252800394,0.5067549347083983,0.29581905722132623,-0.5670464860286912,0.8206044843323193,-3.0956069261696633,-0.1924144230290373,-1.127625444267378,-2.1577013554353313,-1.3756071464122306,-0.07567906935158103,-0.8694917428515044,-0.7178883440341417,-2.2484583580777056,-1.7852260926398267,0.7294485613672678,0.5175310507714148"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/117_100.jpg,Pineapple Mini,"-4.096145892137011,2.53315539769662,2.44226776896077,-3.177465054704945,-2.436656249825909,1.9236805974568485,-3.0541054172875577,-1.9629123238330919,4.393389793970069,-4.700426968580526,-1.9522683851826954,5.24339879845889,0.38204273064515226,0.8143097152584972,-5.466434039700051,0.6865011814983927,1.6797255226358105,-1.0338076211814269,2.552879927643766,-1.0682476100860654,1.4911510156627557,0.6137496590126248,2.913801641672652,1.2232490152806352,-3.92930384801459,2.0711488461015226,-2.3311468430139515,-0.09500975781197502,-0.938226567216268,-1.948644725112501,0.26098159664628356,0.35415759917193146,-1.605475638021295,-0.6627829818224013,1.3014894534565202,-0.16949865935390163,-1.1707665917404888,1.3545271560652568,-4.765077187230546,0.2869083491724123,-0.6849509226771362,-2.1146329017896295,-1.2099656195715691,-0.9238050498656281,-0.7965547571751763,-0.9749590566966844,-2.7018129047123836,-1.773571560037151,0.8636076997585723,-0.006558307800713445"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/152_100.jpg,Pineapple Mini,"-5.8027130508057105,3.5808937539095407,2.003014354756973,-3.5559868293546817,-1.226604528336623,1.5462354526619018,-3.9936726224658634,-2.770454761622701,5.947380539921565,-6.8597424267814775,-1.9455962141694016,6.0991086363305165,0.3080232838653422,0.6086937530130808,-6.6409889552974715,2.675908694676814,1.411878721644065,-0.9697774679978809,3.6322338943837815,-1.552022931249783,1.4477043383656845,0.42394182042035455,4.723760103932847,1.5621619736589467,-4.7237621037552655,3.7692284470884037,-2.9872597226114204,-0.8083113017169776,-1.4402881976906483,-3.123929838172721,-0.5041708664415246,0.3402028616794888,-2.622777917139484,-0.960144532499941,0.2731571707577355,0.46334256855966416,-1.8185166563918749,1.2589999503654998,-4.25141697659456,-0.3462361694760935,-1.5859275984960648,-2.0980541856741786,-2.216006141025118,-0.004713981066463802,-1.1997816032327742,-0.5348982253960544,-2.5771803645895686,-2.63789774631712,1.0222952133394032,0.13197261705545668"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/156_100.jpg,Pineapple Mini,"-5.830743004570441,4.313974342941346,2.7826302358782438,-3.526551791828201,-1.5306398849280827,1.584434072025069,-4.673187534766974,-1.9975690041980543,5.527842709533343,-6.095809867570248,-2.6347745885949063,5.814306251620962,0.46753472177148203,0.7812052139458164,-6.269375501512191,2.23414052204578,1.6220907341432045,-0.19587812631027565,3.5082468034694982,-1.3586861150042053,1.62281555701134,-0.034261801554013996,4.550815888902704,1.2849373070300711,-3.8041992866711816,2.8998675322148535,-3.683913994167843,-0.7554753408041639,-1.654634540980006,-3.1743940485761204,0.17430417317641436,-0.10212265501334437,-1.9696594415037423,-0.6923278248571391,0.4525785124451343,0.2051607181837955,-1.7078272892176518,1.2925371809709458,-4.237597888975776,-0.37770986317442895,-1.9226829162562118,-1.85129698142788,-1.338100683723048,-0.15705139519741693,-0.2315733546988741,-0.7910581800700479,-2.827653030707149,-2.2899198592402112,1.1597702158913132,-0.5274497070138928"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/80_100.jpg,Pineapple Mini,"-5.117847463608232,4.199023564426218,2.3166672543325526,-3.672138967110101,-2.402122825692172,2.263166050082254,-3.2686596492192788,-2.015832631912164,5.530438454940242,-5.840574611801131,-2.295798008212262,5.88726657172236,-0.15172290355791732,0.3472532552420284,-5.409054832571247,1.6958133078801683,1.5856719631145395,-0.35853045605027556,2.9205414109198085,-0.23355202006991188,2.1355318208071874,1.333906931813642,3.5848237670749574,1.07828577338488,-3.5012275248461435,2.1121533935108983,-2.306515055546453,0.43371657717193945,-0.24924259653375969,-2.5587430047301036,0.19539734738496808,0.7973336391708582,-2.5037773562287966,-0.2403982698683433,0.08366263063612232,0.1492168377995124,-1.4769201972756778,1.2056339955237931,-4.564384405339445,0.14008934092043596,-0.8350823726681652,-2.116808036662056,-0.7473177824203338,0.4415377463752243,-1.035088756036468,-0.7393848692771766,-2.5739255820267393,-2.142639364314919,0.7983811636007543,-0.2942187552637779"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/317_100.jpg,Pineapple Mini,"-4.533076734351992,4.1388002536474096,2.5483470153523893,-5.0295480823164365,-2.5301287153542917,1.0145725008770712,-4.283708396349792,-0.9564276515189682,5.106152798065214,-6.0070114107299535,-1.2855533701590651,5.255013088437544,0.024602806690308055,1.6339383943304857,-6.369137414715276,2.5704967997930055,2.556680244897664,0.9019285815928131,3.015699034378924,-1.1869614334146783,1.8379754391882515,1.2342500435475054,3.7099330411587226,0.5170761213177283,-4.061088586653748,2.0313582011927513,-2.933434820125625,0.39869493855826055,-0.8926876036869044,-2.0196094193652088,0.9056629891626349,0.6919635568351131,-1.8902538475680613,0.9303632157988738,0.2931188996325807,0.2456886491201539,-0.762730459383622,1.2911445148977878,-3.935207405756762,-0.6184494080578837,-0.9505041109226285,-2.33786989023133,-1.1777115849066597,0.08498280273686142,-0.5863335661616157,-1.5936330692813845,-2.6026705194317197,-1.9593500884510635,1.3774501787294526,-0.3682552348970332"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/313_100.jpg,Raspberry,"-0.083546468634235,4.800645811519756,2.774794872910005,-8.42681115987287,-2.952338405215589,1.5408895326411807,0.38342168350363187,3.153242700540564,5.853170035529687,-4.729194370997798,8.872795382150484,-0.7262893385625352,-3.4377993939793745,-0.7634353685035954,-2.944955492236603,-0.32492849390769163,5.649895298397632,2.761171832804194,1.010726122678105,-1.7973016654310798,0.7131259287973404,1.997941614337537,4.359201819974915,-0.8500244136467566,-5.534989976432304,0.906992942477613,1.3861709430837847,0.8384959433499879,2.980409980898456,2.517777396293371,-1.6460352637327198,1.4361077828592226,0.5551758824872438,0.1683740859336155,-1.4283357320202672,1.8404405081098507,-0.4991932135930124,2.1368017163027373,-1.1668363690003363,-1.2781239441086665,-0.5483132150843657,1.0516822892088078,-1.0919455020703626,0.6478631606474525,1.4807880645100486,-3.297541727173395,-0.505907654057713,0.9624154061848975,0.7988300768404303,-2.1891213769495605"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/105_100.jpg,Pineapple Mini,"-5.894865196433722,3.7195708818263626,2.2112191077090264,-4.187786082375659,-1.6791768331448076,1.8503182704241241,-3.2928203182825766,-1.9663854621722419,6.090188083258151,-5.949396911396658,-0.9358768713767365,5.555838211677686,-0.5559490412293514,0.4818985557648265,-5.512757240711103,1.6344344155200923,2.2744420201418487,0.08381503249174665,3.6916348399493635,-1.0742345349245261,1.691258086670976,1.3551053393593209,4.263866218510887,2.0772172309769203,-3.5873181712773787,1.7508290664851314,-2.8847077013962275,0.9131655197276054,-1.011792273310102,-2.856077409695047,-0.11672583176864189,0.7785861513367605,-2.2144643785159177,-0.5684915337079649,0.6577741462313471,0.09122503621592491,-0.6068367154105552,1.4979848788989243,-4.05749303385445,-0.24940032896624298,-1.0033154030740443,-2.593531320354889,-1.0326490406500928,0.19180777822837652,-0.6259326335771266,-0.6764824803411454,-2.5965085969903092,-1.9331888398517012,1.5270777962011537,-0.1584475880372146"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/106_100.jpg,Pineapple Mini,"-5.207020366413605,2.3049396386573893,2.1241167538461188,-3.622828564555203,-2.2049084709236215,1.7761487414462798,-2.2888601551722143,-2.6329641135512287,5.441598547283452,-5.832106728522771,-0.9395005868316498,5.299823108152254,-0.10286730682254028,0.4155239757063716,-5.60387124099051,1.3066338099552433,1.8530097982429474,0.20615964397318928,2.7006764003672856,-1.3542482837167815,1.1580862999115358,0.8587062943141618,3.903385924954184,1.4118249136810241,-3.940633605641125,2.117289892031178,-2.413860388865369,0.07249349038153093,-1.2286424152036635,-2.353533556349129,0.5321921860697351,0.6208287579779354,-2.531865560228008,0.013332417560794348,0.9707252358697097,0.02434303023413665,-1.021731621470917,1.1447076553504278,-3.567084723539117,0.18499433664772436,-0.8230259119388964,-2.433618031235812,-1.4693387543894327,0.6700396440371638,-0.7174438942848979,-0.712298460099135,-2.648396684167152,-1.5820985183713925,1.132804578191046,-0.20530613302268072"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/76_100.jpg,Pineapple Mini,"-4.6612759998437205,4.176769613723529,2.525707783621959,-3.954904946518082,-1.859541366133347,1.907458041984334,-3.9458830173093937,-0.657002928502065,5.610255365597451,-4.9634142987893455,-2.4475589967116633,5.564270996595061,0.5623986780349931,0.9547668540769015,-5.395294938767811,1.0473711269192312,2.1200919430683243,0.2314345962356552,3.4580312249354948,-0.8421396298698031,1.7224920446234357,1.3535518861146365,3.6868612987359564,1.072086809610044,-2.9262280646385608,1.4077955952383572,-2.779107479169839,0.4485080354966266,-0.17694463697749313,-2.0346763531021854,0.3989463749129886,0.6890170317214511,-2.1603472177837637,-0.05379192674950027,-0.14443684013636296,-0.02671225219208824,-1.2517256940645638,1.4866209194890592,-4.530135197102662,0.07037755080625539,-0.9189593303081561,-1.7991993429581958,-0.44790187047797847,0.09982987041452704,-0.16924476438357863,-0.7783777461680174,-2.299897415105688,-1.8137797983409485,0.69780165977477,-0.19079016620143813"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/26_100.jpg,Raspberry,"0.4473835344915917,6.58906826795981,2.5056942253119447,-9.010028318416108,-2.870547595157934,0.6336430861704019,-3.50997787535572,3.4786394419653774,7.852839701977372,-5.531681817409698,8.78213836293512,-2.69150156908211,-3.159631207088026,-0.6172932395140744,-4.148424525550803,1.0881880802494175,7.194088662580418,3.191603634997576,1.213439631601758,-1.7854449514719413,2.2823112341747978,1.3763641439077514,5.615971874976203,-1.476622215493347,-5.618938570587623,1.6029443600827595,1.7940769648179218,1.5841690649133207,3.0990693953638826,2.079665460959615,-1.1882075343788274,1.4491507117486744,1.2533662845578042,0.9950623338730502,-1.0252606961459245,0.8365348176761128,-0.9351563494735833,2.6896660088660016,-1.2212268488596825,-1.2435800391480916,-0.21883955625474957,0.6663872951977644,-2.225660401124621,0.265974677435183,0.3218059400433721,-2.169484651550929,-0.8117240599510094,0.954800448245654,2.1519341487128525,-1.6969432187917433"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/13_100.jpg,Raspberry,"0.33231636542328563,6.286378307060451,2.1148621211867193,-9.307047466304224,-3.2589405377710627,1.2028939314932094,-0.9800814857392431,3.6199237394058152,7.172737176185744,-5.660570562098913,8.533046899582018,-0.18691206868617313,-3.6645248419544303,-0.4028400083090631,-4.215694050070187,0.49929181785289495,5.918630481600674,1.8299301266572636,0.7432535231152122,-2.8954046508465785,1.4865579079135893,2.30674988049231,4.29834191151205,-0.4579804866324505,-6.833142465273139,1.0931259057200329,1.8874282814135597,1.1358203331543835,3.1956382131383254,3.012812304179661,-1.5791262338776533,0.6917538721643451,0.6202279808809974,1.0557928891654607,-1.2265409405168317,2.3414759012149275,-0.8221891484137184,1.6900796402723341,-2.780008069529863,-1.6080737536439151,-0.3706407057481247,0.43237198821056105,-1.1437626286876934,1.2114621873180993,1.6460594140106128,-2.575988037934751,-1.4274599306304057,0.6304288500430303,1.2818756292005502,-1.6751214425312997"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/318_100.jpg,Raspberry,"0.6314142081226455,4.848654755551342,3.7650845779171056,-9.071396638214653,-2.8218177836403084,1.1825441735488553,-0.19864018617029783,3.73042010092985,5.885534984003205,-4.555551195696528,8.596466674122688,-0.4953328958832742,-3.41502356949901,-0.5798797280559597,-4.102060257522521,0.5358837848783036,5.567881990091275,2.61309277070205,1.7843248110965757,-2.0748355761001687,1.1432292772822656,2.3132713180274536,4.0757048262999085,-0.9104754165341199,-5.734797855476756,1.184447819881548,1.4281417232241027,1.4361389818697294,3.351525039010754,1.901945025979819,-0.7148580737763642,1.5382241772315037,0.5500361188880754,0.24731356637103744,-0.7189812673205762,1.7328478044283322,-0.9386971304766588,2.2180261247174218,-1.8052040272948968,-1.439900823364029,-0.18483839351490697,1.1469039389239641,-0.9005744384544924,1.1306634100316901,1.126995011820759,-3.743745550782474,-0.8855064049627451,0.9073880636660142,0.8880501097236465,-1.2432724946577192"
